Feature,Gain,Cover,Frequency
replac,0.000221877409702394,2.62590333282704e-05,0.000237079184447606
parent,0.000220968585994118,0.000126178022864744,0.000237079184447606
unphosphoryl,0.00022056398759838,0.00044892383752762,0.000237079184447606
filtrat,0.000220537014371997,0.000449137770713156,0.000237079184447606
done,0.000220292950178439,0.000795955669462485,0.000474158368895211
splice,0.000219782634137363,0.000324370556694532,0.000474158368895211
certain,0.000219600347333262,0.000578498981357264,0.000474158368895211
full,0.000219558147285534,4.57732823986664e-05,0.000474158368895211
appli,0.000219305382051207,0.000408523820635428,0.000474158368895211
split,0.000218827259860975,0.000764622509030397,0.000474158368895211
newli,0.000218717626747291,0.000488552084702099,0.000237079184447606
biochem,0.000218665855554718,0.000659835688390954,0.000474158368895211
‚Äú√,0.000218471387293541,0.000125699295604079,0.000474158368895211
paramet,0.000218128566287259,0.000439295233928722,0.000474158368895211
restor,0.000218100287904762,4.92782440919309e-05,0.000237079184447606
oncolog,0.000217864924751972,0.000260995495889887,0.000474158368895211
helix,0.000217478598541848,0.000281038274946398,0.000474158368895211
healthcar,0.000217440749014505,0.000414406983237665,0.000237079184447606
catalogu,0.000217274124083787,0.000362991017540159,0.000474158368895211
subdomain,0.000217053987752342,0.000220001066791862,0.000237079184447606
dose,0.000216635467691374,1.84902912330026e-05,0.000237079184447606
highthroughput,0.000216383572561124,0.000251840765798735,0.000237079184447606
branch,0.000216076860874033,0.000333517925643816,0.000474158368895211
class,0.000215699235704677,6.79593729278588e-05,0.000474158368895211
separ,0.000214963562707695,0.00121765018314937,0.000474158368895211
copi,0.000214824781107437,0.000331775612374389,0.000474158368895211
comprehens,0.000214117386492953,0.000124116903141732,0.000474158368895211
film,0.000213252067988519,4.58934990467966e-05,0.000237079184447606
disturb,0.000213031496605036,0.000439784749862937,0.000474158368895211
sometim,0.000212771770538095,5.7021015158546e-05,0.000237079184447606
assess,0.000212740881843366,0.000572313827909896,0.000474158368895211
method,0.000211939515988582,0.000342815737930025,0.000474158368895211
instabl,0.000211611051699568,0.000540857598387204,0.000237079184447606
sift,0.000211543183581574,0.000182616127601626,0.000237079184447606
intens,0.000211521866031691,0.000203598602424711,0.000474158368895211
nation,0.00021145573812185,0.000381235837695435,0.000237079184447606
defin,0.000210894520992277,0.00021637018356552,0.000474158368895211
thermo,0.000210794894075477,0.000528822131433186,0.000237079184447606
albeit,0.000210057480870342,0.000410176627020455,0.000237079184447606
event,0.000210051390141804,0.000386959125497728,0.000474158368895211
synthet,0.000210037033424536,0.000198656515803149,0.000237079184447606
acut,0.000209959159109657,0.00019425225260931,0.000474158368895211
nest,0.000209826903289975,0.000673641555971339,0.000711237553342817
transloc,0.000207995769260231,0.000111817401230339,0.000474158368895211
inhibit,0.000207545490400458,0.000107457488916254,0.000474158368895211
independ,0.000207041700139958,4.05015546428323e-05,0.000474158368895211
exclud,0.000206825914328898,7.39724366804955e-05,0.000711237553342817
rearrang,0.000206495709831731,0.000911679720696393,0.000237079184447606
chang,0.000206371720000779,0.000158645512255107,0.000474158368895211
center,0.000205726972879829,0.000364279907474091,0.000474158368895211
sdspage,0.000205377191040933,0.000330626147068148,0.000474158368895211
continu,0.000205168801114526,0.000595504875329036,0.000474158368895211
surgic,0.000205113114453607,0.000217087664861957,0.000474158368895211
peak,0.000204976073061502,0.000132958991735613,0.000474158368895211
better,0.000204855563646857,0.000132120304637607,0.000474158368895211
convent,0.00020466675106218,0.000108227188312817,0.000237079184447606
clonal,0.000203666566425833,0.000960980968356661,0.000474158368895211
displac,0.000203060973988342,0.000156197449509095,0.000474158368895211
quikchang,0.000202725983918752,0.000300649737096587,0.000237079184447606
calf,0.000201599590686058,0.000467715682537955,0.000474158368895211
yet,0.00020143692472889,3.09050640253329e-05,0.000237079184447606
max,0.000201371231871087,0.000177351530951976,0.000474158368895211
halflif,0.000200627727937413,0.000310604301258823,0.000474158368895211
curv,0.000200490686545309,0.000114137495125691,0.000474158368895211
embryo,0.000200175708869487,0.000413254504463971,0.000237079184447606
aggreg,0.000199656691787642,0.000181614322200541,0.000237079184447606
becom,0.00019876614026498,0.000861962108449222,0.000237079184447606
weaken,0.000198692181418447,0.000774083876687484,0.000237079184447606
squamous,0.000198674344284871,0.000200019937298494,0.000474158368895211
numer,0.000198534692580536,0.000145592574469967,0.000474158368895211
general,0.000198515115238807,0.000411426180852531,0.000474158368895211
see,0.000198315426353168,0.000203304846857045,0.000474158368895211
cancers,0.000197928230038967,0.00069938415919044,0.000474158368895211
biorad,0.000197708528759561,0.000202741259432784,0.000474158368895211
repeat,0.000197662848295526,0.00037814645846775,0.000237079184447606
studi,0.000197541033724766,0.000183499027557975,0.000474158368895211
methanol,0.00019694762274435,0.00029295734384463,0.000237079184447606
neither,0.00019688671545897,7.05333111998121e-05,0.000474158368895211
lock,0.000196770991616748,0.000236867743168057,0.000237079184447606
pik,0.000196650047150065,6.03093752523475e-05,0.000237079184447606
templat,0.000196422949986006,0.000344164138095246,0.000474158368895211
secondari,0.000196293739530593,0.000234493314844292,0.000474158368895211
eventu,0.000195763411095749,0.000101540050997195,0.000237079184447606
sadness,0.00019572991208879,0.000410006170579077,0.000711237553342817
inocul,0.000195368383844856,0.000679569805567517,0.000474158368895211
substanti,0.000195092995904531,0.000219024335280265,0.000711237553342817
grew,0.000194398217799162,9.48273797207197e-05,0.000237079184447606
diagnost,0.000193274478383902,8.28328591183414e-05,0.000237079184447606
tail,0.000192378706236779,0.000184406495325309,0.000474158368895211
hope,0.000192249930833404,2.31153656793099e-05,0.000237079184447606
age,0.000192125070898375,2.42397340924951e-05,0.000474158368895211
besid,0.000192056332676303,0.00060429407871931,0.000474158368895211
complement,0.000191998905807231,0.000239309341911367,0.000474158368895211
chek,0.000191805742702169,0.000195340321391659,0.000237079184447606
nonrandom,0.00019153427023019,0.000193874764052897,0.000237079184447606
magnet,0.000191382437068778,0.000873988373975905,0.000237079184447606
myeloprolif,0.000191258882289865,0.000356831352046509,0.000237079184447606
share,0.000191129671834452,3.27968314782469e-05,0.000474158368895211
account,0.000190973923204694,0.000154489204524375,0.000237079184447606
narrow,0.000189935018936928,0.000406986032092087,0.000237079184447606
damag,0.000189782750723478,0.000379341493842867,0.000474158368895211
scf,0.000189734024895174,6.62677595230467e-05,0.000237079184447606
dehydrogenas,0.000188724269113983,0.000989532537305416,0.000474158368895211
non,0.000188479334816348,0.000149448432594647,0.000237079184447606
minim,0.0001880995343868,0.00064432764876789,0.000474158368895211
contrari,0.000188066905483918,0.000258228856725973,0.000237079184447606
composit,0.000187212898332484,0.000157940429882004,0.000237079184447606
fact,0.000186689530730255,0.000182790494649621,0.000237079184447606
dithiothreitol,0.000186343664359704,0.000340951988823346,0.000237079184447606
thyroid,0.000185587978968955,0.000222378255543827,0.000474158368895211
classif,0.000185393945759816,0.000620015177392313,0.000237079184447606
unfortun,0.000185132479484721,7.08162550903595e-05,0.000237079184447606
evalu,0.000185001093769115,0.000178674926238415,0.000474158368895211
bacteri,0.000184748763586827,0.000549091955709185,0.000474158368895211
limit,0.000184430305494698,0.000206472898288443,0.000474158368895211
clone,0.000184365047688934,6.04961642272455e-05,0.000474158368895211
chemotherapi,0.00018408661438434,6.90136954754573e-05,0.000474158368895211
homeostasi,0.000183858212064165,0.000142092811583146,0.000237079184447606
haplotyp,0.000183788603738016,0.00022235801240369,0.000237079184447606
technolog,0.000183581083915686,3.6222568882158e-05,0.000237079184447606
china,0.000183423595077775,0.00023839748046248,0.000237079184447606
interleukin,0.000183166479323064,0.000456729178300112,0.000474158368895211
slide,0.000182804516027092,0.000113242426281691,0.000237079184447606
oppos,0.000182395132058931,0.000468343449917877,0.000237079184447606
receiv,0.000182305946391053,0.000673227031669903,0.000474158368895211
will,0.00018227375254021,0.000846346320112066,0.000474158368895211
neutral,0.000182231552492482,0.00019834247108821,0.000474158368895211
band,0.000182107127609492,0.000147614358091122,0.000237079184447606
ice,0.00018185566753128,9.5119525038602e-05,0.000474158368895211
endogen,0.00018139364226647,0.000198275576711485,0.000474158368895211
parallel,0.000181186992548216,0.000122557721279837,0.000237079184447606
nativ,0.000180559647508803,0.000243148637466844,0.000474158368895211
tendenc,0.000180363439039472,0.000228631545560609,0.000237079184447606
util,0.00017993230246939,0.000106133173487082,0.000474158368895211
imatinib,0.000179699549628831,0.000367482004186628,0.000237079184447606
rins,0.00017948941949427,8.8393741728174e-05,0.000237079184447606
unit,0.000179291035764747,7.76276116750018e-05,0.000237079184447606
catenin,0.000178648463903989,0.000365294364837762,0.000237079184447606
cosmic,0.000178280409879479,0.000526128413580901,0.000237079184447606
pool,0.000177728937915567,0.00099305714404604,0.000474158368895211
unrel,0.00017761565036476,0.000225201713521534,0.000237079184447606
glutamin,0.000177480349180809,0.000531814895673854,0.000237079184447606
structurebas,0.000176098623906762,3.87439900075975e-05,0.000237079184447606
ref,0.000175937654652543,3.78689342680508e-05,0.000237079184447606
necessarili,0.00017569228530287,0.000102191972123871,0.000237079184447606
pdb,0.000173830697630436,0.000183563184510068,0.000237079184447606
danver,0.000173604470570454,0.000214576825377952,0.000237079184447606
index,0.000173392165175701,2.7530440550267e-05,0.000237079184447606
sos,0.000173155061814757,5.7338924472966e-05,0.000237079184447606
caucasian,0.000173048909117381,0.000622552470979905,0.000237079184447606
per,0.000172841824347089,9.04235765982478e-05,0.000237079184447606
assign,0.000172756554147557,0.000468909337698972,0.000237079184447606
sinc,0.000172666933427641,0.000553821489359312,0.000474158368895211
immedi,0.000172197512278177,0.000341078048377834,0.000474158368895211
dnas,0.00017172896123279,0.000516537535834076,0.000474158368895211
essenti,0.000171663268374988,8.95062172965289e-05,0.000474158368895211
transient,0.000171650651865873,2.32959436907568e-05,0.000237079184447606
modul,0.000171504909433,0.000382334488119219,0.000474158368895211
absorb,0.000171295214350477,0.000253610890382282,0.000474158368895211
adenin,0.000171179490508255,1.08495179883945e-05,0.000237079184447606
nonsmallcel,0.00017047514125804,0.000641638531629272,0.000237079184447606
hybrid,0.000169951338603773,0.00024056211624301,0.000237079184447606
european,0.000169100376816608,6.52719350497297e-05,0.000237079184447606
amplifi,0.000168587450463301,8.93191752823792e-05,0.000474158368895211
reinforc,0.000168533504010536,0.000114368220916113,0.000237079184447606
atmospher,0.00016766339993368,0.000148718529371307,0.000237079184447606
motif,0.000167166570505795,3.96982010257926e-05,0.000474158368895211
rang,0.000165971047504195,0.000162886657145867,0.000474158368895211
prosurviv,0.000165844012308974,0.000168187829469173,0.000237079184447606
intact,0.000165843577256935,0.000949794333074285,0.000474158368895211
caspas,0.000165379811783971,0.000273721760001071,0.000237079184447606
gender,0.000165287580751824,0.000107002938405912,0.000237079184447606
standard,0.000164709396592753,3.49288481988744e-05,0.000237079184447606
tcf,0.00016451927885196,0.000217891869611025,0.000237079184447606
status,0.000163616545872222,0.000758627779121725,0.000237079184447606
discret,0.000162893489384354,0.000214607420123841,0.000237079184447606
poor,0.000162863035741664,0.000220103662706646,0.000474158368895211
uniqu,0.000162475404375425,0.000619603413519077,0.000237079184447606
homo,0.000162407971309469,0.000170080563071957,0.000237079184447606
potenc,0.000161820651057591,8.92862801796571e-05,0.000237079184447606
kidney,0.000161054524417919,0.00020639284587063,0.000474158368895211
supplementari,0.000160494177392424,8.10031552928013e-05,0.000237079184447606
thymidin,0.000159131594408067,0.000829741010279318,0.000237079184447606
ntermin,0.000158711856201391,0.000170862454359738,0.000474158368895211
resequenc,0.000158367207976549,0.000163728817782691,0.000237079184447606
flow,0.000158316306888053,0.000138843097484151,0.000237079184447606
endotheli,0.000157839054801897,8.59417913791128e-05,0.000237079184447606
undefin,0.00015773594746879,9.46907385247967e-05,0.000237079184447606
bsa,0.000157404872867546,0.000776142696053663,0.000237079184447606
thick,0.000157270441787672,0.000278817970530492,0.000474158368895211
glioblastoma,0.000157072928162225,0.000253632743772202,0.000237079184447606
lane,0.000156785793816863,6.91206620682252e-05,0.000237079184447606
hypomorph,0.000156300275741977,0.000730426784554429,0.000474158368895211
impair,0.0001558069267304,2.56508649885718e-05,0.000474158368895211
around,0.00015548846863827,0.00011659473629547,0.000237079184447606
exact,0.000155106928000569,3.00839516535369e-05,0.000474158368895211
particip,0.000154120229977414,2.3964657422319e-05,0.000237079184447606
dasatinib,0.000154082815502109,0.000120971395207304,0.000237079184447606
mutations√,0.000153733468715251,0.000539017312920229,0.000237079184447606
keep,0.000152912525518738,0.000269507506281698,0.000237079184447606
first,0.000152639312838605,6.05587339331226e-05,0.000474158368895211
primarili,0.000152088536957955,0.000208490311231615,0.000237079184447606
capillari,0.000152040246181689,0.000492508698456096,0.000237079184447606
hepatocellular,0.000151908425414046,0.000269868662304592,0.000237079184447606
confirm,0.000151717437569176,2.54028405147602e-05,0.000237079184447606
global,0.000151526014672267,0.000147676697761316,0.000474158368895211
six,0.000151489905353078,7.01838869967702e-05,0.000474158368895211
histolog,0.000150859079897357,0.00036701273139255,0.000237079184447606
orthovanad,0.000150672007520833,0.000220649077311921,0.000237079184447606
mean,0.000150574120812187,4.18087324135932e-05,0.000474158368895211
without,0.000150361380365395,1.70047667969234e-05,0.000237079184447606
metastasi,0.000150283506050517,0.00056277539829888,0.000237079184447606
list,0.000150059889302765,0.000327427040819494,0.000474158368895211
download,0.000150029870712113,0.000670871466272175,0.000237079184447606
wherebi,0.000149877602498663,0.000170453220879019,0.000237079184447606
gland,0.00014945516696935,5.53942028057399e-05,0.000237079184447606
titrat,0.000149169337780102,8.28643740069634e-05,0.000237079184447606
prematur,0.000149160636739334,0.000106436130482083,0.000237079184447606
exceed,0.000149116696483453,7.53670510145061e-05,0.000237079184447606
qiagen,0.000148863931249126,0.000138917859081247,0.000474158368895211
pursu,0.000148761258968057,0.000158844010046289,0.000237079184447606
cyclindepend,0.000148465423581926,9.04737243772229e-05,0.000237079184447606
tcell,0.000147566606070533,9.02393180158669e-05,0.000237079184447606
cerevisia,0.000147170273663525,0.000570817445789562,0.000237079184447606
hct,0.000146777421672825,0.000199025953110644,0.000237079184447606
ile,0.000146553369873034,0.000693887916607635,0.000474158368895211
cyan,0.000145825527812744,0.00081719256375138,0.000237079184447606
specif,0.00014563018944749,9.278213245986e-05,0.000237079184447606
epigenet,0.000145628014187298,0.000146317646943955,0.000474158368895211
hand,0.00014558581413957,0.000229537656117411,0.000237079184447606
februari,0.000145336529321551,0.000633439369766847,0.000474158368895211
delay,0.000145230376624175,0.000347353881891586,0.000237079184447606
triphosph,0.000145068102213841,0.000887137213637444,0.000237079184447606
school,0.00014482751843659,9.26698750463745e-05,0.000474158368895211
codon,0.000143940012278197,0.000194510352646054,0.000237079184447606
nonfunct,0.000143746849173135,0.00047362874977903,0.000474158368895211
respectively,0.000143674195482717,0.000139724364187149,0.000237079184447606
log,0.000143603282000454,0.000351345000998089,0.000237079184447606
search,0.000143572828357764,1.71085588972609e-05,0.000237079184447606
document,0.000143382275564932,6.16649755344582e-05,0.000237079184447606
intermedi,0.000143129075278567,5.38690662249841e-05,0.000237079184447606
sybr,0.000143114718561299,0.000465739445982107,0.000237079184447606
intermolecular,0.000142694893344216,0.000353199088606066,0.000237079184447606
mesenchym,0.000142393402281585,0.000489286358603422,0.000474158368895211
block,0.00014223156292329,6.35379490720406e-05,0.000474158368895211
refer,0.000141334050568013,1.25725312639868e-05,0.000237079184447606
longer,0.000141265312345941,0.000540206597403262,0.000237079184447606
delin,0.000141111738976376,0.000133441859638579,0.000237079184447606
unchang,0.000141013417215691,0.000299994135398977,0.000237079184447606
relationship,0.000140667985897179,0.00016821359346571,0.000237079184447606
myc,0.000140651453919719,0.000145054981077926,0.000237079184447606
cleavag,0.000140581410541532,0.000339187615131883,0.000237079184447606
synonym,0.000140102418247223,0.000208545749831307,0.000237079184447606
affymetrix,0.000140059348095419,0.000359566476321801,0.000237079184447606
futur,0.000139525104192229,9.62966176304161e-05,0.000237079184447606
physic,0.00013928669567517,0.00021036947272908,0.000237079184447606
canon,0.000139170101728872,7.90568233757915e-05,0.000237079184447606
diagram,0.000138977808727886,0.000116301440799171,0.000237079184447606
descript,0.000138824235358321,0.000142969937643843,0.000474158368895211
await,0.000137993721016962,0.000336836650447822,0.000237079184447606
count,0.000137809694004707,4.39006999217457e-05,0.000237079184447606
accommod,0.000137121006627875,1.66650731032881e-05,0.000237079184447606
environ,0.000136757738175788,0.000787133801005173,0.000237079184447606
moreov,0.000136699441202639,4.85366320523081e-05,0.000474158368895211
intragen,0.000136191735473793,0.000666321360455079,0.000237079184447606
ctc,0.000136052083769458,0.000148229473508459,0.000237079184447606
urotheli,0.000135884588734663,0.00035574328326416,0.000237079184447606
subsequ,0.000135860660872549,6.10626040939805e-05,0.000474158368895211
subcutan,0.00013578017624544,0.000944140055977003,0.000237079184447606
packag,0.000135249412758558,0.000390097755365223,0.000474158368895211
gibco,0.000134961843361157,3.46965121586688e-05,0.000237079184447606
great,0.00013415569193395,0.000436458203845696,0.000237079184447606
unidentifi,0.000134089999076147,0.000170649441316935,0.000237079184447606
east,0.000133791553377785,0.00012577385016906,0.000237079184447606
monoclon,0.000133724120311829,0.00144393398452549,0.000474158368895211
antiserum,0.000133520515957845,0.000184815038698978,0.000237079184447606
live,0.000133470484973425,0.000499807730689487,0.000237079184447606
embryogenesi,0.000133432635446082,0.000872548350597997,0.000237079184447606
highresolut,0.000133396091074854,6.13445358275211e-05,0.000237079184447606
mutagenesi,0.0001333943508667,0.000125890708296212,0.000237079184447606
specimen,0.000133263400203134,2.60545546093211e-05,0.000474158368895211
late,0.000132897956490854,0.000295924804160128,0.000237079184447606
purif,0.000132856191495165,9.4426197488919e-05,0.000474158368895211
elev,0.000132723935675483,0.000337266817175728,0.000237079184447606
taq,0.00013212704427876,0.000181778337642785,0.000237079184447606
heterodimer,0.000132048299859804,0.000223901551839116,0.000237079184447606
semiquantit,0.000132022631789537,0.000191017260794051,0.000237079184447606
gradient,0.000131918219300314,0.000610319173338187,0.000237079184447606
valid,0.000131784658324517,2.76070424328298e-05,0.000237079184447606
deep,0.000131188201979832,0.000946064074432726,0.000474158368895211
grown,0.000130713995257945,0.000313722664982613,0.000237079184447606
member,0.000130661789013334,6.58718681119637e-05,0.000237079184447606
glu,0.000130481677469425,7.08710035830021e-05,0.000237079184447606
routin,0.000130181056510871,0.000147698321115553,0.000237079184447606
faster,0.000130110143028607,0.000115219122908906,0.000237079184447606
membran,0.000129899142789969,4.83976674959832e-05,0.000237079184447606
littl,0.000129770802438633,4.55643179838913e-05,0.000237079184447606
zero,0.000129741653952058,0.000607423024084534,0.000237079184447606
interrog,0.000129405358726353,0.000144789749934999,0.000237079184447606
ercc,0.000129113438808568,0.000149522044013326,0.000237079184447606
thereaft,0.000128390817372739,3.04070367708327e-05,0.000237079184447606
fuse,0.00012825508113675,0.00057038957941849,0.000237079184447606
young,0.000128211140880868,0.000100695359967854,0.000237079184447606
agil,0.000128105858287569,0.000131656322664246,0.000237079184447606
rapamycin,0.000127772173374094,0.000450431951467806,0.000474158368895211
cys,0.000127770868217979,4.97778815962146e-05,0.000237079184447606
rapid,0.000127465896739041,4.18490346653199e-05,0.000474158368895211
practic,0.000127357568781473,9.89602008081794e-05,0.000474158368895211
osteosarcoma,0.000127231838742367,5.96691859455235e-05,0.000237079184447606
cooper,0.000127166145884564,0.000153148280518864,0.000474158368895211
taken,0.000126913815702276,0.000369688966532899,0.000474158368895211
signifi,0.00012682680529459,4.78674352458109e-05,0.000237079184447606
advanc,0.000126613194743722,7.65465129738589e-05,0.000474158368895211
question,0.00012655011219815,6.94684760214835e-05,0.000474158368895211
inject,0.000126233829366213,8.82945963486407e-05,0.000237079184447606
chronic,0.000126152909687065,1.93325898912372e-05,0.000237079184447606
upper,0.000126058938446765,0.000149976134452302,0.000237079184447606
avail,0.000125851853676473,0.000110523864575602,0.000237079184447606
proteinprotein,0.000125536876000651,6.94880290545701e-05,0.000237079184447606
recogn,0.00012510530437853,0.000145766251410912,0.000237079184447606
fair,0.000124836442218782,0.000140929061060968,0.000237079184447606
reproduc,0.000124488835640078,0.000166965649883418,0.000237079184447606
quantif,0.000124370936537664,0.000368418249417952,0.000237079184447606
lin,0.000124263913736211,8.91967962988254e-05,0.000237079184447606
new,0.000124242596186328,6.07429695119352e-05,0.000474158368895211
bio,0.000123786226598016,0.000254886438246579,0.000237079184447606
ratio,0.000123691385253639,9.20186440267486e-05,0.000237079184447606
attent,0.000123323331229129,0.000388012688927572,0.000237079184447606
bromid,0.000123292442534401,5.39111627550412e-05,0.000237079184447606
unusu,0.000123131473280182,0.000691061698201728,0.000237079184447606
bodi,0.00012293004418639,1.50796901770573e-05,0.000237079184447606
permeabil,0.000122791262586131,0.000593190716354314,0.000237079184447606
store,0.000122491076679616,8.21434421752758e-05,0.000237079184447606
clash,0.000122441045695197,2.62003742290106e-05,0.000237079184447606
deplet,0.000122427559082006,0.000239872009192894,0.000237079184447606
rpmi,0.00012184502440255,0.000169019178428879,0.000237079184447606
discoveri,0.000121641420048566,0.000598444731362529,0.000237079184447606
disgust,0.000121565285941841,0.000211715641548172,0.000237079184447606
temperatur,0.000120900526427123,0.000876479660426823,0.000237079184447606
autoinhibit,0.000120744777797366,0.000587987309196442,0.000237079184447606
substitut,0.000120721720039329,0.000102758319976333,0.000474158368895211
medicin,0.000120644280776489,2.00223058806912e-05,0.000237079184447606
dapi,0.000120639495204066,0.000282888681983442,0.000237079184447606
sloan,0.000120152671973065,0.000379041297276067,0.000237079184447606
drosophila,0.00011994384699462,0.000193548573453876,0.000237079184447606
tree,0.00011984683039005,0.000157035009432252,0.000237079184447606
duplex,0.000119395246374162,0.000366393935404279,0.000237079184447606
carri,0.000119359137054972,5.08387141536526e-05,0.000474158368895211
cjun,0.000119270386439133,0.000191016570687001,0.000237079184447606
ser,0.000119092885207454,0.000308091391453668,0.000237079184447606
otherwis,0.000118920604600237,0.000274425669192189,0.000237079184447606
utr,0.000118403762778584,0.00062624224334119,0.000237079184447606
resid,0.000118325888463706,0.000109416702831533,0.000237079184447606
atpcompetit,0.000118248449200866,0.000926427308357366,0.000237079184447606
cancerrel,0.000118076603645686,8.30164275936722e-05,0.000237079184447606
compil,0.000117437077149197,4.56850867176616e-05,0.000237079184447606
neck,0.000117109918016299,5.81175952611799e-05,0.000237079184447606
situat,0.000116585680309993,0.000235374811582973,0.000237079184447606
segreg,0.000116265917061749,4.93046981955186e-05,0.000237079184447606
resolut,0.000116234158262944,8.50317702156935e-05,0.000237079184447606
wors,0.000116004450786654,0.000484008879955504,0.000237079184447606
albumin,0.000115736023678943,0.000515176414695564,0.000237079184447606
constant,0.000115540250261651,0.000542322925690283,0.000237079184447606
antirabbit,0.000115031674428728,0.000116811429909206,0.000237079184447606
chen,0.000114848952572589,0.000102496999440023,0.000237079184447606
island,0.000114668841028679,0.000541768539693357,0.000237079184447606
pka,0.000114354733456934,0.000117455759858331,0.000237079184447606
modal,0.000114154609519257,6.99708739539678e-05,0.000237079184447606
stratagen,0.000113865299913703,0.000219625188485232,0.000237079184447606
salin,0.000113783945182517,0.000127604474137333,0.000237079184447606
intervent,0.000113777854453979,0.000237691270914529,0.000237079184447606
probabl,0.000113686928577947,5.39787932459525e-05,0.000237079184447606
singlestrand,0.000113530744896152,0.000237514143438332,0.000237079184447606
sa√,0.000113528134583921,0.000273995502464284,0.000237079184447606
drop,0.00011344808500885,0.000285764128025591,0.000237079184447606
‚Äù√,0.000113285810598517,0.000135870576383619,0.000237079184447606
partial,0.000112761572892211,2.26122316326388e-05,0.000237079184447606
gapdh,0.000112410920949238,0.00014164010135827,0.000474158368895211
dock,0.000112165551599564,3.57581268374301e-05,0.000237079184447606
bever,0.000112050697861419,5.55250931095785e-05,0.000237079184447606
scc,0.000111981959639348,0.00012708712388543,0.000237079184447606
effector,0.000111960642089465,2.15406104016508e-05,0.000237079184447606
sourc,0.000111873196629741,8.26111047195709e-05,0.000237079184447606
capac,0.000111231929925098,0.000289674734642913,0.000237079184447606
recurr,0.000111089232856493,0.000158989622633863,0.000237079184447606
basepair,0.000110884323346394,0.000477031897678834,0.000237079184447606
dual,0.000110799923250939,0.000578900899703251,0.000237079184447606
accord,0.000110423516227291,6.07029663065968e-05,0.000474158368895211
ucsc,0.00011041751250916,0.000612074345602314,0.000237079184447606
predomin,0.000110119501862837,0.000270885420025095,0.000237079184447606
apart,0.000110076431711033,5.74808564896065e-05,0.000237079184447606
neoplasm,0.000110051198692804,6.78170498505566e-05,0.000237079184447606
hour,0.000110021180102152,2.32053096315083e-05,0.000237079184447606
autom,0.000109831932465436,0.00011285895679751,0.000237079184447606
categori,0.000109618756966606,8.24783741302653e-05,0.000237079184447606
penetr,0.000109527831090575,0.000454532107488227,0.000237079184447606
transmit,0.000109491286719347,0.00017910164243107,0.000237079184447606
oper,0.000109369907200625,9.4552947150457e-05,0.000237079184447606
ncih,0.000109347284494627,0.000210316334486221,0.000237079184447606
read,0.000109278111220517,9.59586952115427e-06,0.000237079184447606
thermal,0.000109139764672297,9.31191347359998e-05,0.000237079184447606
reli,0.000108860026211588,3.47160651917554e-05,0.000237079184447606
bottom,0.000108767360127403,0.000260409595004339,0.000237079184447606
epithelium,0.000108725595131713,0.000668504399090278,0.000237079184447606
progenitor,0.000108588553739609,0.000111356363713725,0.000237079184447606
spectrometri,0.000107871152928241,0.000708677830834348,0.000237079184447606
coupl,0.000107553999992227,8.86292982679469e-05,0.000237079184447606
daughter,0.000107550519575919,8.79131971856101e-05,0.000237079184447606
lysi,0.000107506579320038,0.000277800292667255,0.000237079184447606
converg,0.000107474820521233,0.000154635047147633,0.000237079184447606
proxim,0.000107474385469194,0.000323966153963164,0.000237079184447606
densitometri,0.000107304280122169,3.51124166742052e-05,0.000237079184447606
instanc,0.000107249028513289,5.53820109145212e-05,0.000237079184447606
compromis,0.000107206828465561,0.000627137082149507,0.000237079184447606
hospit,0.00010714070055572,8.51150431330742e-05,0.000237079184447606
parp,0.000107031937546113,4.34079634879631e-05,0.000237079184447606
permit,0.000106871838395971,0.000442351718053684,0.000237079184447606
flt,0.000106827463088052,5.92374089678344e-05,0.000237079184447606
hatag,0.00010658992467507,0.000647423929066076,0.000237079184447606
threonin,0.000106433305941236,0.000218629824083282,0.000237079184447606
philadelphia,0.000106269726374787,7.67099993340313e-05,0.000237079184447606
tki,0.000106262765542172,4.03988667137751e-05,0.000237079184447606
dispens,0.000105455744010888,0.000764703021519578,0.000237079184447606
renal,0.000105425725420237,5.86400062981175e-05,0.000237079184447606
stabli,0.000105375259383779,0.000232766206933536,0.000237079184447606
clinicopatholog,0.000105359162458357,0.000147275515529515,0.000237079184447606
beyond,0.000105314787150437,6.22766404165441e-05,0.000237079184447606
net,0.000105038529106036,4.67078253659331e-05,0.000237079184447606
retain,0.000104938467137197,0.000454562012127065,0.000237079184447606
ngml,0.000104243689031827,7.83257699740356e-05,0.000237079184447606
scanner,0.000104228027158444,0.000298770345563439,0.000237079184447606
anova,0.000104224111690098,9.36279736676185e-05,0.000237079184447606
worldwid,0.000104211930233022,0.000198100059485072,0.000474158368895211
cytokin,0.000103836915375897,9.11737229617236e-05,0.000237079184447606
pipelin,0.00010352063254396,0.000146131318040424,0.000237079184447606
lethal,0.000103450154113735,2.44392210371152e-05,0.000237079184447606
cells,0.000103371409694779,0.000157870268998576,0.000237079184447606
renilla,0.000103223492001714,0.000132643175745912,0.000237079184447606
slower,0.000103149533155181,0.000186015134859129,0.000237079184447606
interact,0.000103071658840302,0.000111955606668909,0.000474158368895211
immun,0.000102441703488658,0.000328530061921263,0.000237079184447606
homozygos,0.000102427781823429,0.000691866823093529,0.000237079184447606
attribut,0.000102387757035893,7.41384304296167e-05,0.000237079184447606
cross,0.000101843071883781,0.000153439091629782,0.000237079184447606
doubl,0.00010167470674491,9.86600042413791e-05,0.000237079184447606
